DESCRIPCION;NOMBRE_FACULTAD;NOMBRE_PROGRAMA;JORNADA;MODALIDAD;NOMBRE_SEDE;TIPO_IDEN_EST;LUG_EXPEDICION;LUGAR_NACIMIENTO;FECHA_NACIMIENTO;SEXO;ESTRATO;NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019;SECCIONAL SOGAMOSO;INGENIERIA INDUSTRIAL;DIURNO;PRESENCIAL;SOGAMOSO;C;;;9/02/2000 0:00;M;1;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;SECCIONAL SOGAMOSO;INGENIERIA INDUSTRIAL;DIURNO;PRESENCIAL;SOGAMOSO;C;DUITAMA;DUITAMA;7/02/1996 0:00;M;2;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;SECCIONAL SOGAMOSO;INGENIERIA INDUSTRIAL;DIURNO;PRESENCIAL;SOGAMOSO;C;TAURAMENA;TAURAMENA;6/03/1993 0:00;F;;RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019;SECCIONAL SOGAMOSO;INGENIERIA INDUSTRIAL;DIURNO;PRESENCIAL;SOGAMOSO;C;TIBASOSA;TIBASOSA;8/07/1996 0:00;M;2;NO MATRICULADO
PRIMER  SEMESTRE DE 2019;SECCIONAL SOGAMOSO;MAESTRIA EN ADMINISTRACION;OTRA;PRESENCIAL;SOGAMOSO;C;SOGAMOSO;SOGAMOSO;09/30/1976 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;BIOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;;;03/23/2000 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;BIOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;YOPAL;YOPAL;12/28/1998 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;BIOLOGIA;DIURNO;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/21/1998 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;ESPECIALIZACION EN SEGURIDAD Y CALIDAD ALIMENTARIA;OTRA;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;2/09/1988 0:00;F;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;C;BOGOTA D.E;BOGOTA D.E;07/22/1994 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;C;VÉLEZ;VÉLEZ;05/13/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;8/02/1999 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;C;;;3/12/2000 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;C;PAIPA;PAIPA;07/30/1999 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;FISICA;DIURNO;PRESENCIAL;TUNJA;T;;;6/04/2000 0:00;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;MAESTRIA EN CIENCIAS MATEMATICAS;;PRESENCIAL;TUNJA;C;;;05/15/1986 12:00:00 AM;F;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;MAESTRIA EN CIENCIAS MATEMATICAS;;PRESENCIAL;TUNJA;C;YOPAL;YOPAL;12/09/1995 0:00;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;MATEMATICAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;10/02/2000 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;MATEMATICAS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;7/09/1999 0:00;M;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;MATEMATICAS;DIURNO;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;5/10/1997 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;QUIMICA;DIURNO;PRESENCIAL;TUNJA;T;SOGAMOSO;SOGAMOSO;01/26/2002 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;QUIMICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;1/03/1999 0:00;M;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;QUIMICA;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;01/19/1993 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;QUIMICA;DIURNO;PRESENCIAL;TUNJA;C;;;02/20/1995 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS;QUIMICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;08/31/1998 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;SAN GIL;SAN GIL;03/17/1996 12:00:00 AM;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;02/21/2000 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;12/12/1997 0:00;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;1/07/1998 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;RAMIRIQUÍ;RAMIRIQUÍ;6/11/1997 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;06/22/1995 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;10/25/2000 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;02/27/1999 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;GRANADA;GRANADA;2/02/2000 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;3/12/1996 0:00;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;02/14/2000 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;;;2/12/1998 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;INGENIERIA AGRONOMICA;DIURNO;PRESENCIAL;TUNJA;C;BARBOSA;BARBOSA;05/31/2000 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MAESTRIA EN DESARROLLO RURAL;OTRA;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;01/23/1996 12:00:00 AM;F;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MAESTRIA EN DESARROLLO RURAL;OTRA;PRESENCIAL;TUNJA;C;EL COLEGIO;EL COLEGIO;07/28/1972 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MEDICINA VETERINARIA Y ZOOTECNIA;DIURNO;PRESENCIAL;TUNJA;C;;;03/26/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MEDICINA VETERINARIA Y ZOOTECNIA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;05/18/2001 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MEDICINA VETERINARIA Y ZOOTECNIA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;10/31/1997 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MEDICINA VETERINARIA Y ZOOTECNIA;DIURNO;PRESENCIAL;TUNJA;C;;;12/17/1998 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS AGROPECUARIAS;MEDICINA VETERINARIA Y ZOOTECNIA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;03/24/1974 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN CIENCIAS DE LA EDUCACION;OTRA;PRESENCIAL;TUNJA;C;;;11/24/1951 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN CIENCIAS DE LA EDUCACION;OTRA;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;03/29/1983 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN HISTORIA;OTRA;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;08/27/1981 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN HISTORIA;OTRA;PRESENCIAL;TUNJA;C;;;09/28/1947 12:00:00 AM;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN HISTORIA;OTRA;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;01/18/1962 12:00:00 AM;M;3;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN HISTORIA;OTRA;PRESENCIAL;TUNJA;C;NEMOCÓN;NEMOCÓN;6/08/1964 0:00;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN HISTORIA;OTRA;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;06/13/1962 12:00:00 AM;M;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN LENGUAJE Y CULTURA;DIURNO;PRESENCIAL;TUNJA;C;;;7/11/1958 0:00;F;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN LENGUAJE Y CULTURA;DIURNO;PRESENCIAL;TUNJA;C;;;1/12/1952 0:00;M;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN LENGUAJE Y CULTURA;DIURNO;PRESENCIAL;TUNJA;C;BOGOTA D.E;BOGOTA D.E;03/19/1984 12:00:00 AM;F;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;DOCTORADO EN LENGUAJE Y CULTURA;DIURNO;PRESENCIAL;TUNJA;C;;;09/16/1978 12:00:00 AM;M;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;ESPECIALIZACION EN ARCHIVISTICA;OTRA;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/19/1992 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;ESPECIALIZACION EN ARCHIVISTICA;OTRA;PRESENCIAL;TUNJA;C;;;1/05/1994 0:00;F;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;2/11/2000 0:00;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;3/04/1997 0:00;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA;DIURNO;PRESENCIAL;TUNJA;C;VILLAPINZÓN;VILLAPINZÓN;11/07/1994 0:00;F;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LIC. EN PSICOPEDAGOGIA ENFASIS ASESORIA EDUCATIVA;DIURNO;PRESENCIAL;TUNJA;C;;;10/30/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;CHITA;CHITA;01/27/2001 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;07/26/1997 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA  EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;DIURNO;PRESENCIAL;TUNJA;C;;;10/21/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN ARTES PLASTICAS;DIURNO;PRESENCIAL;TUNJA;C;;;02/26/1996 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;PAIPA;PAIPA;02/20/1999 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;SOGAMOSO;SOGAMOSO;2/07/1992 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;;;02/23/2000 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;AQUITANIA;AQUITANIA;5/01/2000 0:00;M;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;;;3/06/1995 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;T;DUITAMA;DUITAMA;8/07/2000 0:00;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;2/09/1998 0:00;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;05/15/2000 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN CIENCIAS SOCIALES;DIURNO;PRESENCIAL;TUNJA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;12/29/1994 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA;OTRA;DISTANCIA;YOPAL;C;;;11/07/1985 0:00;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA;OTRA;DISTANCIA;SANTA FE DE BOGOTA;C;PUENTE NACIONAL;PUENTE NACIONAL;1/09/1979 0:00;F;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA;OTRA;DISTANCIA;COGUA;C;CHÍA;CHÍA;01/16/1983 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA;OTRA;DISTANCIA;CHIQUINQUIRA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;4/08/1998 0:00;F;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS, HUMANIDADES Y LENGUA CASTELLANA;OTRA;DISTANCIA;CHIQUINQUIRA;C;LENGUAZAQUE;LENGUAZAQUE;05/20/1990 12:00:00 AM;F;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACIÓN BÁSICA PRIMARIA;;DISTANCIA;TUNJA;C;;;01/27/1993 12:00:00 AM;M;;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACIÓN BÁSICA PRIMARIA;;DISTANCIA;TUNJA;C;;;12/20/1990 12:00:00 AM;M;;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;CHIQUINQUIRA;C;;;02/22/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;CHIQUINQUIRA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;06/18/1995 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;T;SAN GIL;SAN GIL;11/09/1999 0:00;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;;;04/13/1999 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;SAN GIL;SAN GIL;9/12/2000 0:00;F;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;01/17/1995 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;01/19/1994 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;PAZ DE ARIPORO;PAZ DE ARIPORO;01/20/1995 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;9/07/2000 0:00;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;04/28/1997 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;;;03/22/1998 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;7/02/1998 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION PREESCOLAR;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;1/10/1999 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION PREESCOLAR;DIURNO;PRESENCIAL;TUNJA;C;;;1/12/1995 0:00;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN EDUCACION PREESCOLAR;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;11/15/1995 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN FILOSOFIA;;PRESENCIAL;TUNJA;C;;;4/09/1985 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN FILOSOFIA;;PRESENCIAL;TUNJA;C;;;2/09/1970 0:00;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN FILOSOFIA;;PRESENCIAL;TUNJA;T;;;05/25/2002 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN FILOSOFIA;;PRESENCIAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;08/26/1996 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS;DIURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;11/26/1993 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS;DIURNO;PRESENCIAL;TUNJA;C;;;03/19/1995 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS;DIURNO;PRESENCIAL;TUNJA;C;BOGOTA D.E;BOGOTA D.E;5/03/1992 0:00;M;3;RETIRADO CON CUPO RESERVADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS;DIURNO;PRESENCIAL;TUNJA;C;DUITAMA;DUITAMA;2/05/1994 0:00;F;1;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN INFORMATICA Y TECNOLOGIA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;09/21/1993 12:00:00 AM;M;2;NO MATRICULADO
SEGUNDO SEMESTRE DE 2019;CIENCIAS DE LA EDUCACION;LICENCIATURA EN INFORMATICA Y TECNOLOGIA;NOCTURNO;PRESENCIAL;TUNJA;C;TUNJA;TUNJA;02/28/1998 12:00:00 AM;M;1;NO MATRICULADO
